Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America & Caribbean (excluding high income),LAC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,111.4266368,110.8633996,109.9066412,108.8557754,107.4211903,104.62016,102.2740344,100.2184177,98.30687244,97.55450004,97.09124073,97.40552554,97.89973225,98.37807042,98.27246487,97.49130061,97.24203316,96.13886012,95.28985422,94.30394361,93.25820854,92.26640968,91.36294377,90.71887468,89.02936399,89.13157245,88.66267624,88.95104675,89.04727249,88.95710965,88.52086082,88.01885559,87.18433918,86.91349089,86.32290033,85.87439215,85.68494997,85.37821207,85.21197948,84.64314137,83.71992453,82.63459054,80.23248583,78.0119604,77.59415786,76.99217064,75.47423664,74.83415743,73.9784886,73.35795836,72.57263604,72.52700194,71.84998514,70.58577187,69.02361393,66.91190072,63.81068094,62.0401552,59.78328957,56.91472084,54.22020633,52.56338354,
Lao PDR,LAO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,101.495,101.622,101.643,102.004,102.675,103.02,102.376,101.805,101.349,101.984,102.712,102.441,102.244,102.164,102.24,102.155,102.047,101.918,101.83,101.959,102.195,102.51,102.858,103.031,103.182,102.89,103.384,102.539,102.267,101.985,102.956,106.594,107.339,110.586,108.949,107.335,105.201,102.839,100.972,101.944,100.814,98.236,93.236,90.418,91.629,89.72,90.592,92.487,91.877,91.405,89.213,87.866,85.731,84.443,81.074,80.232,79.141,78.08,77.021,76.164,74.572,73.175,
Lebanon,LBN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,92.301,91.048,90.364,89.553,86.236,82.443,78.936,77.491,76.866,76.444,75.568,73.42,71.746,69.455,69.767,69.533,69.317,68.48,67.632,66.345,66.466,67.675,66.863,65.716,64.944,63.486,61.622,59.693,57.85,55.016,50.796,46.595,42.976,38.534,34.863,32.297,30.998,29.328,27.783,26.534,25.208,24.652,24.306,23.654,22.694,21.718,21.092,20.635,20.667,20.755,21.467,21.751,21.922,21.938,22.059,21.994,21.926,21.759,21.299,20.896,20.489,20.306,
Liberia,LBR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,181.289,178.022,175.484,173.548,175.443,175.175,173.928,175.207,176.56,184.581,182.193,179.17,178.632,179.797,179.47,179.078,180.12,181.699,182.348,185.12,193.539,195.123,193.11,191.378,186.449,186.006,181.957,175.213,172.481,169.059,165.303,165.178,161.678,159.277,156.104,155.297,154.082,150.837,150.734,148.866,144.876,143.276,141.184,143.277,142.53,144.336,146.705,149.277,148.382,148.219,146.546,144.7,142.457,142.455,141.714,140.428,137.119,133.981,131.507,128.605,126.41,123.38,
Libya,LBY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,80.781,81.592,82.923,84.828,85.882,86.044,86.55,86.969,87.776,88.159,87.709,87.402,86.327,85.083,83.248,82.055,81.085,80.039,78.89,77.533,74.215,59.325,51.4,44.757,38.356,33,27.89,23.29,19.223,16.694,14.348,12.396,11.257,10.167,9.675,9.609,10.051,10.578,11.027,11.601,12.221,8.01,4.817,5.062,5.234,5.481,5.441,5.453,5.394,5.389,5.986,6.572,6.997,7.573,7.663,7.616,7.506,7.347,7.152,7.054,7.011,6.93,
St. Lucia,LCA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,149.786,146.24,151.944,157.02,157.619,157.913,158.368,158.239,157.33,156.265,154.591,153.214,151.77,152.191,152.169,151.058,153.228,153.984,155.669,153.645,155.833,148.948,147.662,140.636,138.353,135.125,127.534,118.749,111.298,106.333,102.691,98.744,94.68,91.658,87.175,84.444,75.785,69.482,62.849,58.654,57.579,59.389,55.522,52.936,50.923,47.153,45.694,45.207,42.173,41.246,40.43,39.74,39.099,38.761,40.487,39.705,39.327,38.726,38.533,38.493,37.408,36.918,
Latin America & Caribbean,LCN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,110.8432136,110.1970494,109.226678,108.2903994,106.9210455,104.4012733,102.2337841,100.2118241,98.56654623,97.75496075,97.0194234,97.1595763,97.68728407,98.01020748,97.77072047,96.99286453,96.69244001,95.62538582,94.7565337,93.67964986,92.52757672,91.44192964,90.36923788,89.64896304,88.00194197,88.03870377,88.06163382,88.43685802,88.56117464,88.55627944,88.14474558,87.70015403,86.93003733,86.65972815,86.09669024,85.62042159,85.45869707,85.21089188,85.03829299,84.56628312,83.53300684,82.35600459,80.00942276,77.70866519,77.30506964,76.9690867,75.7201449,75.15300074,74.45597347,73.90620145,73.13482866,73.02659428,72.39678757,71.11007368,69.46057188,67.29907675,64.21979904,62.37020984,60.02103192,57.30354402,54.76994734,53.22468909,
Least developed countries: UN classification,LDC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,163.3907527,164.2564948,164.7905603,164.2842771,163.5819198,162.2657115,161.4825969,161.5521881,161.3754959,163.1093047,164.5506085,166.1612483,165.4189476,163.1503609,162.231327,159.6337088,158.4772457,157.5479575,154.4536893,154.7938216,153.785889,152.2689076,151.5027701,149.7898997,148.9037611,147.4833791,145.9899236,145.4543817,143.3966168,142.0097093,141.1348522,139.2149968,137.850148,138.5146022,137.4214201,135.3121931,134.266405,132.6718346,131.0704915,130.8291741,129.7474265,128.7037753,126.7335555,124.7296208,123.1760562,119.7816345,118.0696938,117.3535641,114.5483927,112.1362435,111.3711341,108.889518,107.4535599,105.7610273,103.2048113,101.1717988,99.74571948,97.57735724,96.56441417,95.87249462,94.72681415,93.72968248,
Low income,LIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,136.1936982,136.711878,137.96986,138.966727,140.7250888,141.9039165,143.65125,145.6189722,145.9001814,147.544938,148.9725306,150.7471742,150.6154169,148.1151333,147.3242876,146.2740314,145.0819593,144.1672059,142.8193926,142.38743,141.1449624,139.5275581,138.4549389,137.4824806,137.0112668,136.8842408,135.4701573,133.9654137,132.7012317,131.1874922,132.3996914,133.0237203,131.125804,133.9704615,133.91346,132.546027,133.6605794,131.2519374,129.6810114,130.6618783,128.4166533,128.7278911,127.4269777,125.0338174,123.5243804,122.2082257,120.5770148,118.7380425,116.8631991,114.0886385,113.3804499,112.6966979,110.4185503,107.9730684,106.4577472,104.4528895,102.2561833,100.326125,99.03517598,98.1921207,96.89992857,95.63627575,
Liechtenstein,LIE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.632,20.931,21.865,23.423,24.724,26.272,26.977,26.056,23.215,22.144,21.532,21.126,19.742,18.441,17.696,16.81,16.017,15.021,13.885,10.705,10.28,9.704,8.594,7.634,7.191,6.944,6.861,7.249,7.092,6.928,6.884,6.934,6.874,6.604,6.554,6.371,6.603,6.756,6.583,6.725,6.663,6.239,5.686,5.014,5.088,4.979,4.381,4.093,3.936,4.766,3.669,4.308,3.601,3.203,3.502,3.089,3.587,3.136,3.455,3.151,3.052,3.019,
Sri Lanka,LKA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.397,91.641,85.806,81.146,69.846,67.587,64.105,63.148,62.101,57.196,55.715,51.256,46.378,43.667,41.976,41.402,42.53,43.075,44.741,46.081,41.897,41.465,41.978,39.364,37.72,36.343,35.81,33.737,31.407,31.638,30.326,29.203,28.824,28.568,28.627,28.573,27.905,27.737,27.34,28.807,29.89,30.526,29.116,27.621,26.445,24.358,22.521,21.999,21.126,22.68,23.3,22.52,22.038,20.249,18.194,16.9,16.438,16.073,15.892,15.957,15.854,15.65,
Lower middle income,LMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,140.9493406,141.8011093,141.6004574,140.3985633,138.5140628,137.9376395,137.5744139,137.9694399,137.0124652,136.3414253,135.6129196,137.1121881,137.372105,137.3603461,136.015495,133.2761877,131.4206189,125.4725163,124.5229474,128.0539589,128.1174089,129.6462887,128.5703863,126.8265916,125.5185691,123.8190792,122.4037501,114.2561129,115.5038726,114.9381338,109.8840523,111.6005278,111.3464926,108.300327,107.5446944,105.0639516,99.80491449,97.34522172,95.72745821,92.43313411,90.3891082,89.0635274,85.54318545,82.20333183,75.51288663,66.70943811,62.77918473,61.63178214,62.57692202,59.5335621,58.78375831,57.06380003,56.31275759,56.24702885,55.66412367,49.11133359,47.19354386,46.63994065,46.00750083,45.03373737,44.56149004,44.45922649,
Low & middle income,LMY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,106.7959613,105.267693,110.4854406,113.5454437,108.0171674,104.1752114,100.790007,96.90397976,97.809561,96.47473665,95.48554633,95.2845112,93.87552969,93.33642947,93.25246678,92.40787544,92.70087316,89.77409538,87.22548703,86.25161006,84.56903781,84.47905915,85.70604574,85.52186975,85.5744651,84.88987527,84.097781,81.02337991,81.29697578,81.7551932,81.47550975,82.41913547,81.5602629,81.04746157,80.26810004,79.18302906,76.70723016,74.49024466,73.22767258,71.57859095,70.2852653,69.56682068,67.36546563,65.25862613,61.77168897,57.53967062,55.76698627,55.76646731,57.02282896,56.04223754,56.2844989,56.04679814,55.88063626,55.75407112,55.42820405,51.41793078,49.76777453,49.00617361,48.12080929,47.3373079,46.620802,46.26522526,
Lesotho,LSO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.686,95.924,94.647,92.445,90.517,90.704,92.033,92.727,92.366,88.497,86.378,88.83,91.707,94.525,97.189,99.867,103.897,107.16,106.708,105.847,100.655,96.26,92.953,93.909,93.366,93.341,93.037,91.265,90.299,88.515,85.521,85.284,83.229,81.419,80.669,79.328,80.871,81.601,79.552,77.535,78.348,79.781,79.977,83.677,81.668,84.644,86.041,89.846,89.497,86.622,84.065,84.642,88.278,90.941,90.337,90.797,93.332,93.831,92.029,91.187,89.727,89.568,
Late-demographic dividend,LTE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,58.80112162,53.31179616,65.10101883,73.98098911,64.19577764,57.95087698,53.05113882,46.83394366,50.46461161,48.66066332,47.2879891,44.98947584,41.25687794,39.16057517,38.45802279,37.1210236,37.1476287,35.3530435,31.98873555,29.45789165,28.86369081,30.38657006,35.02884116,35.90328319,36.80607575,37.43555083,37.73422111,38.17896964,37.3548855,38.1374231,40.37207905,38.94993093,35.81061801,35.36671344,32.25456502,31.38923625,30.62058494,28.48687746,27.60448086,26.99924149,26.6351,26.41697953,25.68676667,24.96088522,24.71123099,24.93554813,25.03951357,25.55451067,26.30019,27.12596554,27.25779906,27.34942479,27.86872228,27.66216216,27.75293821,26.67531545,25.55777658,24.47856988,22.87370295,21.91637048,20.56002836,19.90630056,
Lithuania,LTU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.28,18.609,17.08,15.848,15.365,15.304,15.14,16.987,19.336,20.611,22.383,22.36,21.629,20.684,21.501,21.021,22.324,24.653,26.664,26.587,26.945,20.278,19.866,19.653,20.284,21.409,22.573,24.03,31.393,36.088,41.314,46.223,47.996,43.297,40.749,39.713,36.66,32.632,29.333,26.019,23.705,20.564,20.133,20.417,19.776,19.729,20.234,19.37,18.993,16.594,14.37,14.959,15.209,14.609,14.045,14.238,13.486,12.459,11.603,10.588,10.368,10.377,
Luxembourg,LUX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,23.459,23.724,23.182,24.137,25.82,27.716,29.073,29.356,27.516,27.064,27.52,30.59,28.78,26.316,24.088,21.939,19.808,19.015,17.734,17.872,17.142,16.927,14.213,13.607,11.927,11.273,11.02,11.474,12.978,12.594,14.273,13.491,12.798,12.68,11.78,10.652,10.153,9.579,9.77,10.95,12.264,12.021,11.816,11.069,11.155,11.047,10.384,9.733,8.543,7.498,7.353,6.746,6.445,5.806,5.622,5.393,4.92,4.602,4.466,4.306,4.298,4.304,
Latvia,LVA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.382,22.959,22.705,20.661,17.996,17.544,19.444,23.321,27.131,28.008,28.444,28.258,27.283,27.782,29.035,29.055,30.323,32.251,35.397,38.41,42.436,42.594,42.539,43.036,44.147,43.694,45.464,45.124,45.551,46.847,51.658,52.515,49.932,44.225,35.246,30.045,25.498,21.464,18.737,18.654,20.104,19.201,18.62,19.584,19.111,19.797,21.881,22.715,23.296,20.555,18.227,18.932,19.581,19.033,18.532,17.328,15.212,14.152,12.499,12.363,11.199,11.216,
"Macao SAR, China",MAC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.164,12.047,12.979,10.516,9.917,8.83,7.653,6.161,5.275,4.686,4.734,4.851,5.163,5.978,6.489,7.322,7.728,8.88,9.187,9.146,10.023,11.242,11.398,11.124,10.267,9.319,8.554,8.147,7.675,8.656,9.447,9.679,9.253,8.195,7.524,6.991,6.273,5.868,5.739,5.698,5.344,4.887,4.237,3.925,3.737,3.637,3.661,3.601,3.548,3.597,3.668,3.873,3.971,3.746,3.476,3.253,3.01,2.848,2.825,2.677,2.665,2.684,
St. Martin (French part),MAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,69.813,67.961,65.855,64.451,63.199,63.041,65.02,66.825,70.289,72.363,72.814,71.388,70.991,70.349,68.976,67.956,67.089,66.512,65.631,63.253,59.442,54.704,49.281,46.676,44.38,42.392,39.418,38.499,37.496,37.094,36.11,35.292,33.576,32.244,32.164,31.716,31.262,31.037,30.808,31.228,30.831,30.63,30.299,29.738,28.469,27.464,26.521,25.417,24.619,23.969,24.048,25.837,28.947,24.935,21.15,20.46,20.115,18.676,17.327,15.714,15.221,14.909,
Morocco,MAR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,171.254,166.173,169.215,157.533,144.673,136.34,130.192,124.922,116.845,109.083,107.445,105.741,105.209,100.876,95.761,95.846,92.927,89.507,84.9,80.853,79.472,77.331,71.277,65.361,58.659,55.862,56.331,53.339,48.688,45.103,44.386,45.869,44.771,42.943,41.382,39.532,39.194,38.903,37.802,36.81,35.495,34.205,33.017,31.97,31.346,30.771,30.367,29.969,29.864,30.064,30.218,30.525,30.389,29.898,29.267,29.145,28.087,27.859,27.546,27.051,26.446,25.936,
Monaco,MCO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.782,25.258,25.677,26.153,26.6,26.904,26.628,25.118,23.794,22.876,21.506,21.456,21.396,20.882,20.166,18.339,16.564,16.418,16.097,16.082,16.606,16.299,15.421,14.205,14.384,14.543,14.719,14.032,13.422,12.95,13.263,13.437,13.213,12.722,12.37,12.517,12.602,12.369,12.67,12.774,13.209,13.676,12.378,11.45,10.864,10.31,9.67,8.955,8.987,8.928,8.755,8.184,7.916,7.668,7.765,7.575,7.536,7.168,7.24,7.149,7.175,7.162,
Moldova,MDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.854,42.062,33.201,24.441,19.552,18.617,19.994,22.429,25.373,28.14,29.844,30.549,31.825,32.637,33.508,34.616,35.996,37.752,39.186,41.232,41.645,35.689,36.486,40.839,43.534,44.497,46.438,47.331,46.298,52.162,56.296,60.711,64.133,67.321,68.499,65.26,59.435,57.571,51.178,46.823,43.252,39.315,35.375,33.7,33.766,33.047,32.576,30.77,30.807,31.374,31.394,30.75,30.242,30.692,34.852,36.004,35.86,33.112,31.783,28.975,27.354,27.795,
Madagascar,MDG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,165.467,165.837,166.046,165.877,164.747,164.588,169.308,169.017,173.56,176.833,182.836,197.459,193.603,185.98,179.289,174.406,170.897,168.16,165.733,161.897,154.246,143.944,142.397,134.621,132.543,130.214,122.292,129.698,131.28,131.052,133.152,133.257,134.827,138.93,143.799,147.339,146.281,146.252,145.247,145.675,145.084,144.939,144.79,145.203,142.052,140.649,140.839,141.904,141.249,142.629,141.136,136.739,135.663,134.506,131.934,130.238,129.428,127.715,125.276,123.263,121.319,119.429,
Maldives,MDV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,181.697,182.545,184.987,188.899,190.953,191.804,190.732,190.391,190.177,187.694,187.803,187.395,184.316,185.246,183.153,180.772,180.248,179.93,175.342,172.827,170.559,168.581,170.056,170.407,168.351,167.58,164.567,156.161,147.386,137.8,127.591,116.196,105.661,96.009,87.279,73.484,59.967,52.309,46.714,38.421,31.1,27.672,21.535,17.584,16.824,15.51,14.869,14.755,16.586,18.485,18.152,17.201,15.803,14.579,13.638,12.304,11.234,10.086,8.979,8.02,7.62,7.291,
Middle East & North Africa,MEA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.6707763,130.8917284,131.3766384,130.4344201,128.2104424,126.0880243,126.2577182,124.3558307,121.2063774,119.4455094,117.0045083,117.3104233,116.5006336,113.9747973,113.341957,113.4673279,112.0319563,109.8694112,108.5080124,106.3411038,106.1192691,104.2594703,102.2099661,99.85500049,95.25269129,90.97423201,85.49357176,79.94030798,76.28434588,72.47594258,68.95771641,66.34974771,64.3368672,61.1722017,57.04823621,53.76012402,50.54600361,48.3838713,45.91185822,44.95576481,43.70778652,42.05422741,41.09346663,41.24265293,41.32153444,41.66378149,42.41048637,42.06196634,41.5825987,41.73736196,42.40962917,43.03337819,43.57607761,43.85194672,43.13243092,41.90443511,40.00677798,39.45469639,38.35357398,36.69795204,35.7333857,35.03700191,
Mexico,MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,131.607,131.765,131.477,130.796,128.716,127.575,126.744,125.315,125.478,125.337,126.545,127.105,126.905,127.257,126.002,123.817,123.271,118.738,116.952,112.982,107.948,103.959,99.769,95.278,91.041,88.09,86.865,85.329,83.498,82.82,82.102,81.952,81.902,81.102,80.154,77.912,76.705,75.349,74.451,74.309,73.673,73.423,72.706,72.673,72.839,72.534,71.176,72.318,74.09,75.355,75.329,76.46,76.744,76.355,72.893,67.585,64.845,63.587,61.293,58.391,57.865,54.369,
Marshall Islands,MHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,156.809,156.461,158.582,159.309,159.348,159.943,159.411,158.818,157.179,155.54,156.666,156.678,155.987,154.522,158.331,160.043,162.265,163.18,165.952,170.968,167.475,165.584,162.479,162.647,160.083,156.897,152.688,150.304,143.072,137.823,136.004,139.585,143.255,142.105,138.866,132.41,121.714,113.844,108.009,103.492,99.344,95.366,91.457,89.26,91.005,93.643,92.335,89.651,87.406,84.598,81.151,76.258,72.668,70.001,67.667,66.08,65.329,65.357,65.473,63.645,60.315,58.035,
Middle income,MIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,104.5060764,102.7871814,108.3210393,111.5761286,105.5515829,101.4270741,97.77891856,93.60794401,94.65752551,93.19292447,92.08913664,91.77193139,90.26008216,89.79879591,89.67485303,88.73194504,89.01629545,85.88526596,83.27962732,82.3369748,80.70644029,80.79954205,82.17750568,81.97480701,81.99312603,81.21341961,80.41910854,77.19092723,77.53079861,78.07538635,77.61338582,78.49455578,77.60966835,76.69884816,75.74360872,74.59762019,71.75116428,69.52268916,68.26323584,66.33131804,65.06510429,64.18569906,61.80072335,59.60487675,55.82027961,51.18817545,49.22747056,49.17541393,50.51008116,49.46127631,49.51684857,49.04253605,48.900512,48.87494483,48.5201241,44.0517633,42.29534589,41.51200608,40.49367735,39.52805732,38.713404,38.3204201,
North Macedonia,MKD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.048,37.219,35.755,35.656,36.873,39.296,41.364,41.469,41.051,41.309,40.984,41.62,43.297,44.073,44.274,46.679,47.224,47.446,47.692,48.43,50.123,49.371,50.176,48.892,48.092,47.901,46.718,47.72,47.659,46.419,44.852,43.521,41.681,43.659,45.209,42.939,38.307,35.03,32.82,30.209,31.203,27.244,26.379,25.965,23.285,21.956,21.082,20.951,20.326,20.398,20.257,18.739,19.189,17.958,18.327,17.278,16.733,15.993,16.03,15.81,16.101,16.367,
Mali,MLI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,223.452,224.249,221.717,218.574,215.968,215.847,216.837,215.805,214.082,204.605,199.924,193.598,187.322,185.693,183.455,183.662,181.991,182.254,183.514,187.778,187.084,187.657,186.198,184.248,181.574,174.97,173.19,170.343,174.802,171.233,165.353,176.242,177.258,177.397,179.782,173.761,172.602,176.36,179.363,183.932,182.216,181.213,180.392,179.733,182.761,185.335,180.172,175.862,171.713,171.787,172.594,172.163,169.882,167.138,164.289,163.29,160.779,159.102,156.631,153.834,152.159,150.062,
Malta,MLT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,23.307,20.015,19.427,17.382,16.163,14.14,13.733,13.81,13.693,13.499,13.658,13.706,13.938,15.272,15.701,17.147,16.282,15.091,13.799,13.644,12.95,12.937,14.368,14.455,14.609,13.293,12.049,11.207,10.78,10.766,9.903,10.748,11.955,11.747,10.773,10.615,14.709,16.79,18.633,15.732,19.869,18.301,15.355,16.927,20.437,20.183,17.485,16.985,18.606,19.212,17.938,17.618,16.102,13.639,13.031,12.385,13.123,12.277,12.223,11.384,11.429,11.484,
Myanmar,MMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,78.106,77.897,77.784,77.907,77.072,76.337,75.936,76.162,77.025,77.424,76.474,75.948,75.325,73.94,72.52,71.625,69.937,67.878,66.353,65.548,63.008,60.998,59.817,59.015,57.375,54.71,52.882,50.689,50.033,49.709,49.257,48.403,48.048,47.072,44.734,42.7,41.556,41.15,40.634,40.16,39.351,39.34,40.013,39.082,38.107,37.441,36.73,36.391,35.905,35.56,34.88,34.56,34.171,33.962,33.776,34.081,33.648,33.425,32.988,33.102,33.089,33.043,
Middle East & North Africa (excluding high income),MNA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,129.0521822,128.4915375,129.3531219,128.5747076,126.3394388,124.2971074,124.7479522,122.9288061,119.7090429,117.6567698,114.8703974,115.3652679,114.7086891,112.0589856,111.5264236,111.7841124,110.3934694,108.3087197,107.027894,104.8393056,104.9075057,103.2012876,101.3996021,99.268829,94.81473108,91.16438295,86.19679924,81.09108111,77.65811768,73.44101828,69.89528822,67.36176079,65.58679312,62.64596915,58.52994316,55.38270322,52.1798286,50.17757991,47.75539978,46.72094822,45.37967358,43.80504681,42.94923943,43.27359681,43.54022957,44.14868087,45.23997469,45.05577262,44.73854177,45.08944523,45.99532517,46.81483363,47.51114015,47.89176599,47.13017724,45.7047253,43.51942533,42.95944097,41.84096422,40.03386274,38.93564179,38.1145507,
Montenegro,MNE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,42.024,37.598,35.511,34.532,33.504,35.139,36.122,37.035,36.566,33.5,29.565,28.814,31.566,32.062,31.669,30.264,28.788,27.451,26.168,25.205,21.045,23.341,25.836,27.902,28.919,30.08,30.268,30.629,30.029,29.222,27.157,27.025,26.04,25.437,24.047,23.79,23.533,22.071,21.677,21.356,22.647,19.242,18.297,18.851,17.577,16.782,17.246,18.405,20.187,21.276,16.632,14.364,13.72,12.511,11.837,11.293,10.878,10.391,10.319,10.89,10.383,10.361,
Mongolia,MNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,53.074,55.169,57.297,57.343,57.003,56.985,56.887,56.27,55.838,53.994,53.047,52.672,52.89,52.925,52.513,51.032,49.703,48.646,47.449,46.272,45.418,45.071,44.183,41.121,38.214,35.197,31.855,32.845,31.746,33.054,36.552,39.509,43.861,43.839,39.857,34.294,33.323,35.447,29.224,29.517,27.173,26.592,21.496,18.877,17.56,16.47,19.719,19.425,20.219,20.996,21.358,23.682,30.728,29.179,28.715,31.313,33.643,32.998,32.637,31.077,27.774,26.708,
Northern Mariana Islands,MNP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,122.301,122.219,120.369,118.658,114.981,111.594,108.33,106.803,117.26,115.042,109.083,105.975,106.483,107.03,106.953,105.328,101.418,96.452,91.609,85.913,78.354,71.689,65.124,62.335,61.884,62.495,61.886,64.953,67.271,68.149,72.732,77.743,83.802,88.095,90.876,88.038,86.803,83.049,83.116,80.875,77.975,73.335,61.703,51.591,42.788,36.883,36.329,38.909,41.559,44.275,46.53,46.778,45.388,44.346,41.975,40.192,37.95,37.101,36.213,35.051,33.918,33.302,
Mozambique,MOZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,135.758,137.007,138.792,139.944,140.053,140.58,142.137,143.644,144.228,148.694,155.21,161.75,166.743,170.609,174.925,176.322,177.426,177.678,175.905,173.645,173.98,171.871,167.506,164.438,161.529,161.1,160.188,160.774,158.795,158.387,159.34,158.716,154.226,158.708,158.306,159.499,161.945,163.651,164.925,168.249,168.573,168.084,168.149,165.615,161.894,161.508,161.251,159.748,161.441,161.122,163.631,168.156,171.775,176.671,176.075,174.077,173.018,172.716,170.999,168.855,168.074,165.778,
Mauritania,MRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,118.615,118.466,116.891,115.642,115.177,116.839,116.451,116.063,114.393,113.457,114.271,116.107,117.847,121.75,120.056,124.689,125.643,126.782,127.055,117.042,121.395,127.315,124.678,122.081,119.261,115.261,111.783,111.486,110.715,112.707,114.4,113.232,108.76,108.123,105.233,105.585,104.483,101.382,95.39,93.541,92.364,91.865,89.561,87.695,91.69,92.523,94.103,94.91,95.516,93.241,91.664,90.726,89.298,85.911,83.832,83.095,82.415,81.04,80.51,79.489,78.855,78.013,
Mauritius,MUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,120.067,115.638,106.169,100.408,88.423,82.527,77.664,75.58,72.474,68.985,62.956,58.757,53.417,54.299,56.42,58.573,61.259,59.807,58.122,56.462,54.604,52.478,50.149,48.786,46.578,43.435,41.241,41.766,42.675,43.564,44.352,44.487,43.86,43.294,41.964,38.849,38.429,37.631,37.904,38.389,38.898,37.127,37.287,36.908,37.692,35.858,34.615,35.455,34.776,33.088,32.053,31.655,30.664,27.126,26.073,24.49,24.856,25.132,24.343,24.31,24.551,24.564,
Malawi,MWI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,162.31,163.262,164.466,167.42,167.424,167.835,167.533,167.634,170.596,172.13,174.679,179.465,185.315,185.904,187.902,189.526,186.557,182.153,178.097,178.656,183.045,185.048,186.733,187.857,183.608,183.135,178.065,172.175,168.729,162.108,156.917,157.229,155.105,150.418,149.36,148.531,148.049,151.515,152.456,153.968,154.573,153.935,154.382,155.754,156.652,159.082,156.278,151.849,147.056,143.912,142.439,140.058,138.59,135.996,133.683,131.928,127.51,125.79,123.64,121.406,119.484,117.865,
